order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
V1512,V,0.0,聚氯乙烯1512,0.05,2015-12-14,Future,v1512,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,建材,2015-12-14,null,2015-12-15,2015-12-17
V88,V,0.0,聚氯乙烯主力连续,0.06999999999999999,0000-00-00,Future,V2505,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
V888,V,0.0,聚氯乙烯主力连续价差平滑,0.06999999999999999,0000-00-00,Future,V2505,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
V889,V,0.0,聚氯乙烯主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,V2505,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
V88A2,V,0.0,聚氯乙烯次主力连续,0.06999999999999999,0000-00-00,Future,V2509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
V99,V,0.0,聚氯乙烯指数连续,0.06999999999999999,0000-00-00,Future,v2205,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
WH1501,WH,0.0,强麦1501,0.05,2015-01-16,Future,WH501,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,谷物,2015-01-16,null,2015-01-19,2015-01-20
WH1503,WH,0.0,强麦1503,0.05,2015-03-13,Future,WH503,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,谷物,2015-03-13,null,2015-03-16,2015-03-17
WH1505,WH,0.0,强麦1505,0.05,2015-05-15,Future,WH505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,谷物,2015-05-15,null,2015-05-18,2015-05-19
WH1507,WH,0.0,强麦1507,0.05,2015-07-14,Future,WH507,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,谷物,2015-07-14,null,2015-07-15,2015-07-16
WH1509,WH,0.0,强麦1509,0.05,2015-09-16,Future,WH509,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,谷物,2015-09-16,null,2015-09-17,2015-09-18
WH1511,WH,0.0,强麦1511,0.05,2015-11-13,Future,WH511,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,谷物,2015-11-13,null,2015-11-16,2015-11-17
WH88,WH,0.0,WH主力连续,0.15,0000-00-00,Future,WH2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
WH888,WH,0.0,WH主力连续价差平滑,0.15,0000-00-00,Future,WH2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
WH889,WH,0.0,WH主力连续价差平滑（后复权）,0.15,0000-00-00,Future,WH2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
WH88A2,WH,0.0,WH次主力连续,0.15,0000-00-00,Future,WH2507,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
WH99,WH,0.0,WH指数连续,0.15,0000-00-00,Future,WH205,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
WR1501,WR,0.0,线材1501,0.07,2015-01-15,Future,wr1501,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,焦煤钢矿,2015-01-15,null,2015-01-16,2015-01-22
WR1502,WR,0.0,线材1502,0.07,2015-02-10,Future,wr1502,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-02-18,焦煤钢矿,2015-02-10,null,2015-02-11,2015-02-17
WR1503,WR,0.0,线材1503,0.07,2015-03-16,Future,wr1503,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-03-18,焦煤钢矿,2015-03-16,null,2015-03-17,2015-03-23
WR1504,WR,0.0,线材1504,0.07,2015-04-15,Future,wr1504,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,焦煤钢矿,2015-04-15,null,2015-04-16,2015-04-22
WR1505,WR,0.0,线材1505,0.07,2015-05-15,Future,wr1505,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-05-16,焦煤钢矿,2015-05-15,null,2015-05-18,2015-05-22
WR1506,WR,0.0,线材1506,0.07,2015-06-15,Future,wr1506,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,焦煤钢矿,2015-06-15,null,2015-06-16,2015-06-23
WR1507,WR,0.0,线材1507,0.07,2015-07-15,Future,wr1507,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-16,焦煤钢矿,2015-07-15,null,2015-07-16,2015-07-22
WR1508,WR,0.0,线材1508,0.07,2015-08-17,Future,wr1508,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-18,焦煤钢矿,2015-08-17,null,2015-08-18,2015-08-24
WR1509,WR,0.0,线材1509,0.07,2015-09-15,Future,wr1509,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,焦煤钢矿,2015-09-15,null,2015-09-16,2015-09-22
WR1510,WR,0.0,线材1510,0.07,2015-10-15,Future,wr1510,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-10-16,焦煤钢矿,2015-10-15,null,2015-10-16,2015-10-22
WR1511,WR,0.0,线材1511,0.07,2015-11-16,Future,wr1511,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-18,焦煤钢矿,2015-11-16,null,2015-11-17,2015-11-23
WR1512,WR,0.0,线材1512,0.07,2015-12-15,Future,wr1512,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-12-16,焦煤钢矿,2015-12-15,null,2015-12-16,2015-12-22
WR88,WR,0.0,wr主力连续,0.09,0000-00-00,Future,WR2505,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
WR888,WR,0.0,wr主力连续价差平滑,0.09,0000-00-00,Future,WR2505,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
WR889,WR,0.0,wr主力连续价差平滑（后复权）,0.09,0000-00-00,Future,WR2505,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
WR88A2,WR,0.0,wr次主力连续,0.09,0000-00-00,Future,WR2507,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
WR99,WR,0.0,wr指数连续,0.09,0000-00-00,Future,wr2205,SHFE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
WS88A2,WS,0.0,强麦主力连续价差平滑（后复权）次主力连续,0.05,0000-00-00,Future,WS1303,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,null,,
WT88A2,WT,0.0,硬麦主力连续价差平滑（后复权）次主力连续,0.05,0000-00-00,Future,WT1211,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,null,,
Y1501,Y,0.0,豆油1501,0.05,2015-01-16,Future,y1501,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,油脂,2015-01-16,null,2015-01-19,2015-01-21
Y1503,Y,0.0,豆油1503,0.05,2015-03-13,Future,y1503,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,油脂,2015-03-13,null,2015-03-16,2015-03-18
Y1505,Y,0.0,豆油1505,0.05,2015-05-15,Future,y1505,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,油脂,2015-05-15,null,2015-05-18,2015-05-20
Y1507,Y,0.0,豆油1507,0.05,2015-07-14,Future,y1507,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,油脂,2015-07-14,null,2015-07-15,2015-07-17
Y1508,Y,0.0,豆油1508,0.05,2015-08-14,Future,y1508,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,油脂,2015-08-14,null,2015-08-17,2015-08-19
Y1509,Y,0.0,豆油1509,0.05,2015-09-16,Future,y1509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,油脂,2015-09-16,null,2015-09-17,2015-09-21
Y1511,Y,0.0,豆油1511,0.05,2015-11-13,Future,y1511,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,油脂,2015-11-13,null,2015-11-16,2015-11-18
Y1512,Y,0.0,豆油1512,0.05,2015-12-14,Future,y1512,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,油脂,2015-12-14,null,2015-12-15,2015-12-17
Y88,Y,0.0,豆油主力连续,0.06999999999999999,0000-00-00,Future,Y2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
Y888,Y,0.0,豆油主力连续价差平滑,0.06999999999999999,0000-00-00,Future,Y2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
Y889,Y,0.0,豆油主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,Y2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
Y88A2,Y,0.0,豆油次主力连续,0.06999999999999999,0000-00-00,Future,Y2601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
Y99,Y,0.0,豆油指数连续,0.06999999999999999,0000-00-00,Future,y2208,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
ZC88,ZC,0.0,动力煤主力连续,0.5,0000-00-00,Future,ZC2505,CZCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
ZC888,ZC,0.0,动力煤主力连续价差平滑,0.5,0000-00-00,Future,ZC2505,CZCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
ZC889,ZC,0.0,动力煤主力连续价差平滑（后复权）,0.5,0000-00-00,Future,ZC2505,CZCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
ZC88A2,ZC,0.0,动力煤次主力连续,0.5,0000-00-00,Future,ZC2506,CZCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
ZC99,ZC,0.0,动力煤指数连续,0.5,0000-00-00,Future,ZC206,CZCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
ZN1501,ZN,0.0,锌1501,0.05,2015-01-15,Future,zn1501,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,有色,2015-01-15,null,2015-01-16,2015-01-22
ZN1502,ZN,0.0,锌1502,0.05,2015-02-10,Future,zn1502,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-18,有色,2015-02-10,null,2015-02-11,2015-02-17
ZN1503,ZN,0.0,锌1503,0.05,2015-03-16,Future,zn1503,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-18,有色,2015-03-16,null,2015-03-17,2015-03-23
ZN1504,ZN,0.0,锌1504,0.05,2015-04-15,Future,zn1504,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,有色,2015-04-15,null,2015-04-16,2015-04-22
ZN1505,ZN,0.0,锌1505,0.05,2015-05-15,Future,zn1505,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-16,有色,2015-05-15,null,2015-05-18,2015-05-22
ZN1506,ZN,0.0,锌1506,0.05,2015-06-15,Future,zn1506,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,有色,2015-06-15,null,2015-06-16,2015-06-23
ZN1507,ZN,0.0,锌1507,0.05,2015-07-15,Future,zn1507,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-16,有色,2015-07-15,null,2015-07-16,2015-07-22
ZN1508,ZN,0.0,锌1508,0.05,2015-08-17,Future,zn1508,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-18,有色,2015-08-17,null,2015-08-18,2015-08-24
ZN1509,ZN,0.0,锌1509,0.05,2015-09-15,Future,zn1509,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,有色,2015-09-15,null,2015-09-16,2015-09-22
ZN1510,ZN,0.0,锌1510,0.05,2015-10-15,Future,zn1510,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-16,有色,2015-10-15,null,2015-10-16,2015-10-22
ZN1511,ZN,0.0,锌1511,0.05,2015-11-16,Future,zn1511,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-18,有色,2015-11-16,null,2015-11-17,2015-11-23
ZN1512,ZN,0.0,锌1512,0.05,2015-12-15,Future,zn1512,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-16,有色,2015-12-15,null,2015-12-16,2015-12-22
ZN88,ZN,0.0,zn主力连续,0.09,0000-00-00,Future,ZN2506,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
ZN888,ZN,0.0,zn主力连续价差平滑,0.09,0000-00-00,Future,ZN2506,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
ZN889,ZN,0.0,zn主力连续价差平滑（后复权）,0.09,0000-00-00,Future,ZN2506,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
ZN88A2,ZN,0.0,zn次主力连续,0.09,0000-00-00,Future,ZN2507,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
ZN99,ZN,0.0,zn指数连续,0.09,0000-00-00,Future,zn2205,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
